local_bsz,num_nodes,num_replicas,step_time,sync_time
4,2,2,0.6180898607176729,0.36621181555379945
6,2,2,0.642828436244019,0.3456076174412803
8,2,2,0.6696865832661216,0.3271229908245179
11,2,2,0.7133565919136723,0.3027788390137708
12,2,2,0.7286995664181473,0.29545042669881316
4,2,6,0.6920486597904068,0.4401706146265333
6,2,6,0.7148889554089974,0.4176681366062588
8,2,6,0.7398079325075002,0.3972443400658965
11,2,6,0.7805669837115587,0.36998923081165724
12,2,6,0.7949517164658393,0.3617025767465052
4,2,10,0.7672580156627173,0.5153799704988439
6,2,10,0.7884850309189511,0.4912642121162124
8,2,10,0.8117317428467486,0.4691681504051449
11,2,10,0.8499352582608501,0.43935750536094864
12,2,10,0.8634670525172222,0.4302179127978881
4,2,14,0.8434045600388821,0.5915265148750086
6,2,14,0.8632469736217309,0.5660261548189922
8,2,14,0.8850420543084161,0.5424784618668124
11,2,14,0.9209954295125063,0.5104176766126048
12,2,14,0.9337677867689734,0.5005186470496393
4,3,3,0.6364401311315553,0.3845620859676818
6,3,3,0.6606737995841871,0.3634529807814485
8,3,3,0.6870193096042325,0.3444557171626288
11,3,3,0.7299254647662474,0.3193477118663459
12,3,3,0.7450184203936152,0.3117692806742811
4,3,7,0.7107480785610603,0.4588700333971868
6,3,7,0.7331607731483841,0.4359399543456455
8,3,7,0.7576386069329203,0.41507501449131656
11,3,7,0.7977274562006746,0.38714970330077314
12,3,7,0.811889525961579,0.37864038624224494
4,3,11,0.7862165915605555,0.534338546396682
6,3,11,0.8070779231902419,0.5098571043875032
8,3,11,0.8299426710026921,0.4873790785610884
11,3,11,0.8675568921034283,0.45697913920352684
12,3,11,0.8808905350136026,0.4476413952942685
4,3,15,0.8625606314243922,0.6106825862605187
6,3,15,0.8820872510458724,0.5848664322431337
8,3,15,0.9035492494363064,0.5609856569947027
11,3,15,0.9389823627495018,0.5284046098496002
12,3,15,0.9515780636991963,0.5183289239798622
4,3,19,0.9395812195958223,0.6877031744319488
6,3,19,0.9579486197523075,0.6607278009495688
8,3,19,0.9781819078955848,0.6356183154539811
11,3,19,1.0116836471254405,0.601105894225539
12,3,19,1.0236202208852785,0.5903710811659444
4,3,23,1.0171354698722295,0.765257424708356
6,3,23,1.0344871806331926,0.7372663618304539
8,3,23,1.0536364938701892,0.7110729014285855
11,3,23,1.085419171346248,0.6748414184463465
12,3,23,1.0967648749438599,0.6635157352245258
4,4,4,0.6548882397856544,0.4030101946217809
6,4,4,0.6786379744871516,0.3814171556844129
8,4,4,0.7044899744032012,0.36192638196159743
11,4,4,0.7466568755382385,0.33607912263833695
12,4,4,0.7615068839712206,0.3282577442518865
4,4,8,0.7295193879494328,0.47764134278555936
6,4,8,0.7515212617249498,0.45430044292221117
8,4,8,0.775573825047654,0.4330102326060503
11,4,8,0.8150138800956183,0.40443612719571675
12,4,8,0.828959697505478,0.39571055778614395
4,4,12,0.8052294801505155,0.5533514349866421
6,4,12,0.8257386112107583,0.5285177924080197
8,4,12,0.8482345013494687,0.5056709089078649
11,4,12,0.8852777450331806,0.47469999213327907
12,4,12,0.8984188896932699,0.4651697499739358
4,4,16,0.881758720222176,0.6298806750583026
6,4,16,0.9009804695737171,0.6037596507709785
8,4,16,0.9221202288466285,0.5795566364050247
11,4,16,0.9570486567999418,0.5464709039000403
12,4,16,0.9694726215940529,0.5362234818747188
4,4,20,0.9589243963536436,0.7070463511897701
6,4,20,0.9770254981589133,0.6798046793561746
8,4,20,0.9969752326683331,0.6544116402267294
11,4,20,1.0300286260719755,0.619450873172074
12,4,20,1.0418114664746283,0.6085623267552942
4,4,24,1.0365944503932842,0.7847164052294108
6,4,24,1.0537116126631474,0.7564907938604087
8,4,24,1.0726096768242506,0.7300460843826468
11,4,24,1.1039919625345178,0.6934142096346163
12,4,24,1.1151995040765312,0.6819503643571971
4,4,28,1.114671133554155,0.8627930883902816
6,4,28,1.1309175707957808,0.8336967519930422
8,4,28,1.1488800005439352,0.8063164081023315
11,4,28,1.1787651165308162,0.7681873636309147
12,4,28,1.1894543053340445,0.7562051656147104
4,4,32,1.1930805676883653,0.9412025225244919
6,4,32,1.2085509495934181,0.9113301307906795
8,4,32,1.2256757798598168,0.8831121874182131
11,4,32,1.2542127279790867,0.8436349750791852
12,4,32,1.2644329169324626,0.8311837772131285
4,5,5,0.6734266736160217,0.42154862845214824
6,5,5,0.6967123099556225,0.39949149115288385
8,5,5,0.722089075165482,0.3795254827238783
11,5,5,0.763540541397508,0.35296278849760654
12,5,5,0.7781545293054328,0.34490538958609873
4,5,9,0.7483575583582471,0.49647951319437367
6,5,9,0.7699644886072098,0.47274366980447113
8,5,9,0.7936069139520777,0.451043321510474
11,5,9,0.8324187854856765,0.421841032585775
12,5,9,0.8461545743238701,0.412905434604536
4,5,13,0.8242931998679817,0.5724151547041082
6,5,13,0.8444629112005949,0.5472420923978563
8,5,13,0.8666024390246821,0.5240388465830784
11,5,13,0.9030923000564721,0.4925145471565706
12,5,13,0.9160464112976134,0.48279727157827934
4,5,17,0.9009963450683228,0.6491182999044494
6,5,17,0.919923603368693,0.6227027845659544
8,5,17,0.9407514724708346,0.5981878800292308
11,5,17,0.9751901697571846,0.5646124168572831
12,5,17,0.9874471456877567,0.5541980059684226
4,5,21,0.9782989328142083,0.7264208876503349
6,5,21,0.9961422489393335,0.6989214301365948
8,5,21,1.0158170505424746,0.6732534581008709
11,5,21,1.0484348147430875,0.637857061843186
12,5,21,1.060068029170067,0.6268188894507329
4,5,25,1.0560787308758952,0.8042006857120217
6,5,25,1.0729683966539472,0.7757475778512085
8,5,25,1.0916224430395323,0.7490588505979285
11,5,25,1.1226151834375275,0.712037430537626
12,5,25,1.1336881157329493,0.7004389760136152
4,5,29,1.1342447669848876,0.8823667218210142
6,5,29,1.1502889491095996,0.8530681303068609
8,5,29,1.1680334104066756,0.8254698179650719
11,5,29,1.1975683907567065,0.786990637856805
12,5,29,1.2081359730119032,0.7748868332925691
4,5,33,1.2127279534076414,0.9608499082437679
6,5,33,1.2280173124297835,0.9307964936270449
8,5,33,1.2449462864052003,0.9023826939635966
11,5,33,1.2731669645966863,0.8625892116967848
12,5,33,1.2832768363536664,0.8500276966343323
4,5,37,1.2914748808074459,1.0395968356435725
6,5,37,1.3060860903595024,1.0088652715567639
8,5,37,1.3222798086603254,0.9797162162187216
11,5,37,1.3493098562669164,0.9387321033670148
12,5,37,1.3590034685239458,0.9257543288046117
4,6,6,0.6920486597904068,0.4401706146265333
6,6,6,0.7148889554089974,0.4176681366062588
8,6,6,0.7398079325075002,0.3972443400658965
11,6,6,0.7805669837115587,0.36998923081165724
12,6,6,0.7949517164658393,0.3617025767465052
4,6,10,0.7672580156627173,0.5153799704988439
6,6,10,0.7884850309189511,0.4912642121162124
8,6,10,0.8117317428467486,0.4691681504051449
11,6,10,0.8499352582608501,0.43935750536094864
12,6,10,0.8634670525172222,0.4302179127978881
4,6,14,0.8434045600388821,0.5915265148750086
6,6,14,0.8632469736217309,0.5660261548189922
8,6,14,0.8850420543084161,0.5424784618668124
11,6,14,0.9209954295125063,0.5104176766126048
12,6,14,0.9337677867689734,0.5005186470496393
4,6,18,0.9202712166501572,0.6683931714862837
6,6,18,0.9389138519265564,0.6416930331238178
8,6,18,0.9594397117243151,0.6168761192827114
11,6,18,0.9934030365858237,0.5828252836859222
12,6,18,1.005497603066806,0.5722484633474718
4,6,22,0.9977031454619937,0.7458251002981202
6,6,22,1.0152967896952265,0.7180759708924879
8,6,22,1.034704902948062,0.6921413105064582
11,6,22,1.0668992544537577,0.6563215015538562
12,6,22,1.0783868036929039,0.6451376639735698
4,6,26,1.0755870463285675,0.823709001164694
6,6,26,1.0922559537191459,0.7950351349164072
8,6,26,1.1106729107254192,0.7681093182838155
11,6,26,1.1412865361886806,0.7307087832887791
12,6,26,1.152228286334697,0.718979146615363
4,6,30,1.153838146987275,0.9019601018234015
6,6,30,1.1696857232751172,0.8724649044723786
8,6,30,1.1872180816954785,0.8446544892538748
11,6,30,1.2164118729690272,0.8058341200691257
12,6,30,1.2268608207536091,0.793611681034275
4,6,34,1.2323917677558622,0.9805137225919888
6,6,34,1.2475048829331552,0.9502840641304166
8,6,34,1.2642430028516076,0.9216794104100039
11,6,34,1.292155124562137,0.8815773716622355
12,6,34,1.3021572652093434,0.8689081254900093
4,6,38,1.3111977007942102,1.0593196556303366
6,6,38,1.3256499808561346,1.028429162053396
8,6,38,1.3416710452191176,0.9991074527775139
11,6,38,1.3684207632912064,0.9578430103913049
12,6,38,1.3780161542490557,0.9447670145297216
4,6,42,1.390216371427517,1.1383383262636437
6,6,42,1.4040707316830834,1.1068499128803446
8,6,42,1.419441128981538,1.0768775365399343
11,6,42,1.4451319465920074,1.0345541936921059
12,6,42,1.4543556128638488,1.0211064731445147
4,6,46,1.4694161579532523,1.217538112789379
6,6,46,1.482726770645074,1.1855059518423352
8,6,46,1.4975039828420023,1.1549403904003985
11,6,46,1.5222262004387428,1.1116484475388413
12,6,46,1.5311088956158527,1.0978597558965186
4,7,7,0.7107480785610603,0.4588700333971868
6,7,7,0.7331607731483841,0.4359399543456455
8,7,7,0.7576386069329203,0.41507501449131656
11,7,7,0.7977274562006746,0.38714970330077314
12,7,7,0.811889525961579,0.37864038624224494
4,7,11,0.7862165915605555,0.534338546396682
6,7,11,0.8070779231902419,0.5098571043875032
8,7,11,0.8299426710026921,0.4873790785610884
11,7,11,0.8675568921034283,0.45697913920352684
12,7,11,0.8808905350136026,0.4476413952942685
4,7,15,0.8625606314243922,0.6106825862605187
6,7,15,0.8820872510458724,0.5848664322431337
8,7,15,0.9035492494363064,0.5609856569947027
11,7,15,0.9389823627495018,0.5284046098496002
12,7,15,0.9515780636991963,0.5183289239798622
4,7,19,0.9395812195958223,0.6877031744319488
6,7,19,0.9579486197523075,0.6607278009495688
8,7,19,0.9781819078955848,0.6356183154539811
11,7,19,1.0116836471254405,0.601105894225539
12,7,19,1.0236202208852785,0.5903710811659444
4,7,23,1.0171354698722295,0.765257424708356
6,7,23,1.0344871806331926,0.7372663618304539
8,7,23,1.0536364938701892,0.7110729014285855
11,7,23,1.085419171346248,0.6748414184463465
12,7,23,1.0967648749438599,0.6635157352245258
4,7,27,1.0951182153939347,0.8432401702300613
6,7,27,1.111572806421197,0.8143519876184583
8,7,27,1.129759315308815,0.7871957228672113
11,7,27,1.160003859020114,0.7494261061202125
12,7,27,1.1708177333334395,0.7375685936141054
4,7,31,1.1734503649359345,0.921572319772061
6,7,31,1.1891067488545841,0.8918859300518455
8,7,31,1.2064326372691738,0.8638690448275701
11,7,31,1.2352938561347282,0.8247161032348267
12,7,31,1.245627038956973,0.8123778992376389
4,7,35,1.2520713004207298,1.0001932552568564
6,7,35,1.2670127611298572,0.9697919423271185
8,7,35,1.2835648393825738,0.9410012469409701
11,7,35,1.3111758434966285,0.900598090596727
12,7,35,1.3210727522140675,0.8878236124947334
4,7,39,1.3309337785283923,1.0790557333645188
6,7,39,1.345231051788285,1.0480102329855465
8,7,39,1.361083602346625,1.0185200099050213
11,7,39,1.3875594474013544,0.9769816945014529
12,7,39,1.3970588024195898,0.9638096627002557
4,7,43,1.4100004286823635,1.15812238351849
6,7,43,1.423714078240306,1.1264932594375674
8,7,43,1.4389311026244642,1.0963675101828605
11,7,43,1.4643717711551938,1.0537940182552923
12,7,43,1.4735074635028222,1.0402583237834881
4,7,47,1.4892412952532688,1.2373632500893952
6,7,47,1.5024235627308702,1.2052027439281314
8,7,47,1.5170605643013957,1.174496971859792
11,7,47,1.5415533989422856,1.130975646042384
12,7,47,1.5503552181831612,1.1171060784638271
4,7,51,1.5686320788878692,1.3167540337239956
6,7,51,1.5813283376443643,1.2841075188416258
8,7,51,1.5954337448682832,1.2528701524266794
11,7,51,1.6190554362647445,1.208477683364843
12,7,51,1.6275496784012315,1.1943005386818975
4,7,55,1.648152855890838,1.3962748107269647
6,7,55,1.6604027642934307,1.363181945490692
8,7,55,1.674019074678339,1.3314554822367353
11,7,55,1.6968372902016438,1.2862595373017423
12,7,55,1.70504726475997,1.2717981250406358
4,8,8,0.7295193879494328,0.47764134278555936
6,8,8,0.7515212617249498,0.45430044292221117
8,8,8,0.775573825047654,0.4330102326060503
11,8,8,0.8150138800956183,0.40443612719571675
12,8,8,0.828959697505478,0.39571055778614395
4,8,12,0.8052294801505155,0.5533514349866421
6,8,12,0.8257386112107583,0.5285177924080197
8,8,12,0.8482345013494687,0.5056709089078649
11,8,12,0.8852777450331806,0.47469999213327907
12,8,12,0.8984188896932699,0.4651697499739358
4,8,16,0.881758720222176,0.6298806750583026
6,8,16,0.9009804695737171,0.6037596507709785
8,8,16,0.9221202288466285,0.5795566364050247
11,8,16,0.9570486567999418,0.5464709039000403
12,8,16,0.9694726215940529,0.5362234818747188
4,8,20,0.9589243963536436,0.7070463511897701
6,8,20,0.9770254981589133,0.6798046793561746
8,8,20,0.9969752326683331,0.6544116402267294
11,8,20,1.0300286260719755,0.619450873172074
12,8,20,1.0418114664746283,0.6085623267552942
4,8,24,1.0365944503932842,0.7847164052294108
6,8,24,1.0537116126631474,0.7564907938604087
8,8,24,1.0726096768242506,0.7300460843826468
11,8,24,1.1039919625345178,0.6934142096346163
12,8,24,1.1151995040765312,0.6819503643571971
4,8,28,1.114671133554155,0.8627930883902816
6,8,28,1.1309175707957808,0.8336967519930422
8,8,28,1.1488800005439352,0.8063164081023315
11,8,28,1.1787651165308162,0.7681873636309147
12,8,28,1.1894543053340445,0.7562051656147104
4,8,32,1.1930805676883653,0.9412025225244919
6,8,32,1.2085509495934181,0.9113301307906795
8,8,32,1.2256757798598168,0.8831121874182131
11,8,32,1.2542127279790867,0.8436349750791852
12,8,32,1.2644329169324626,0.8311837772131285
4,8,36,1.2717658819418944,1.0198878367780209
6,8,36,1.2865400976781538,0.9893192788754152
8,8,36,1.302910766034035,0.9603471735924314
11,8,36,1.3302278290506406,0.9196500761507391
12,8,36,1.340021921638502,0.906772781919168
4,8,40,1.3506825812456282,1.0988045360817549
6,8,40,1.364828623987149,1.0676078051844105
8,8,40,1.380516652197247,1.0379530597556432
11,8,40,1.406724861328025,0.9961471084281235
12,8,40,1.4161302950546575,0.9828811553353234
4,8,44,1.4297953471436367,1.1779173019797633
6,8,44,1.4433715440665438,1.146150725263805
8,8,44,1.4584386575977237,1.11587506515612
11,8,44,1.4836346263118503,1.0730568734119488
12,8,44,1.4926842036271684,1.0594350639078343
4,8,48,1.509075781213073,1.2571977360491995
6,8,48,1.5221325337246,1.2249117149218613
8,8,48,1.536632345901081,1.1940687534594774
11,8,48,1.5609005828434954,1.150322829943594
12,8,48,1.5696231671832852,1.136374027463951
4,8,52,1.5885007830275033,1.33662273786363
6,8,52,1.6010819376556547,1.303861118852916
8,8,52,1.615061296401352,1.2724977039597483
11,8,52,1.63847609608087,1.2278983431809685
12,8,52,1.6468971928323834,1.2136480531130494
4,8,56,1.66805136416994,1.4161733190060666
6,8,56,1.680195302488444,1.3829744836857052
8,8,56,1.6936953746298387,1.351131782188235
11,8,56,1.7163223678831407,1.3057446149832392
12,8,56,1.72446460903651,1.291215469317176
4,8,60,1.7477117675486409,1.4958337223847673
6,8,60,1.7594522804205945,1.462231461617856
8,8,60,1.772509430795845,1.4299458383542414
11,8,60,1.7944068615271318,1.3838291086272303
12,8,60,1.8022904105166673,1.3690412707973332
4,8,64,1.8274688041451081,1.5755907589812348
6,8,64,1.8388357988950117,1.5416149800922732
8,8,64,1.851482308044867,1.5089187156032633
11,8,64,1.8727020894904807,1.4621243365905792
12,8,64,1.8803449802120478,1.4470958404927137
4,9,9,0.7483575583582471,0.49647951319437367
6,9,9,0.7699644886072098,0.47274366980447113
8,9,9,0.7936069139520777,0.451043321510474
11,9,9,0.8324187854856765,0.421841032585775
12,9,9,0.8461545743238701,0.412905434604536
4,9,13,0.8242931998679817,0.5724151547041082
6,9,13,0.8444629112005949,0.5472420923978563
8,9,13,0.8666024390246821,0.5240388465830784
11,9,13,0.9030923000564721,0.4925145471565706
12,9,13,0.9160464112976134,0.48279727157827934
4,9,17,0.9009963450683228,0.6491182999044494
6,9,17,0.919923603368693,0.6227027845659544
8,9,17,0.9407514724708346,0.5981878800292308
11,9,17,0.9751901697571846,0.5646124168572831
12,9,17,0.9874471456877567,0.5541980059684226
4,9,21,0.9782989328142083,0.7264208876503349
6,9,21,0.9961422489393335,0.6989214301365948
8,9,21,1.0158170505424746,0.6732534581008709
11,9,21,1.0484348147430875,0.637857061843186
12,9,21,1.060068029170067,0.6268188894507329
4,9,25,1.0560787308758952,0.8042006857120217
6,9,25,1.0729683966539472,0.7757475778512085
8,9,25,1.0916224430395323,0.7490588505979285
11,9,25,1.1226151834375275,0.712037430537626
12,9,25,1.1336881157329493,0.7004389760136152
4,9,29,1.1342447669848876,0.8823667218210142
6,9,29,1.1502889491095996,0.8530681303068609
8,9,29,1.1680334104066756,0.8254698179650719
11,9,29,1.1975683907567065,0.786990637856805
12,9,29,1.2081359730119032,0.7748868332925691
4,9,33,1.2127279534076414,0.9608499082437679
6,9,33,1.2280173124297835,0.9307964936270449
8,9,33,1.2449462864052003,0.9023826939635966
11,9,33,1.2731669645966863,0.8625892116967848
12,9,33,1.2832768363536664,0.8500276966343323
4,9,37,1.2914748808074459,1.0395968356435725
6,9,37,1.3060860903595024,1.0088652715567639
8,9,37,1.3222798086603254,0.9797162162187216
11,9,37,1.3493098562669164,0.9387321033670148
12,9,37,1.3590034685239458,0.9257543288046117
4,9,41,1.370443604731748,1.1185655595678745
6,9,41,1.3844420539821267,1.087221235179388
8,9,41,1.3999694095243977,1.057405817082794
11,9,41,1.4259160098428514,1.0153382569429499
12,9,41,1.4352295690453587,1.0019804293260246
4,9,45,1.4496007192693101,1.1977226741054365
6,9,45,1.4630426070070717,1.1658217882043331
8,9,45,1.4779631539896534,1.1353995615480497
11,9,45,1.5029196954980162,1.0923419425981147
12,9,45,1.5118849589211423,1.0786358192018082
4,9,49,1.5289192827702083,1.2770412376063347
6,9,49,1.5418532554429558,1.244632436640217
8,9,49,1.5562188009624425,1.2136552085208387
11,9,49,1.5802670760849276,1.169689323185026
12,9,49,1.5889120172544677,1.1556628775351336
4,9,53,1.6083773202337905,1.356499275069917
6,9,53,1.6208457653438832,1.3236249465411447
8,9,53,1.6347016442732094,1.2921380518316057
11,9,53,1.6579136479628709,1.2473358950629694
12,9,53,1.666263011860974,1.23301387214164
4,9,57,1.6879567238983746,1.4360786787345012
6,9,57,1.699996800631814,1.4027759818290755
8,9,57,1.7133829038490134,1.3708193114074096
11,9,57,1.7358223099457328,1.3252445570458313
12,9,57,1.7438980762608425,1.3106489365415084
4,9,61,1.7676424338655328,1.5157643887016592
6,9,61,1.7792869015497477,1.482066082747009
8,9,61,1.7922385110354726,1.4496749185938689
11,9,61,1.813961889358466,1.4033841364585644
12,9,61,1.821783659656331,1.388534519936997
4,9,65,1.8474218189647864,1.5955437738009128
6,9,65,1.8586997085696975,1.561478889766959
8,9,65,1.87124818033119,1.5286845878895863
11,9,65,1.8923060048235059,1.4817282519236044
12,9,65,1.899891327010012,1.4666421872906779
4,9,69,1.9272842029983617,1.6754061578344883
6,9,69,1.938221365709669,1.6410005469069304
8,9,69,1.9503946920090718,1.607831099567468
11,9,69,1.9708321799699786,1.560254427070077
12,9,69,1.9781968211115184,1.5449476813921843
4,10,10,0.7672580156627173,0.5153799704988439
6,10,10,0.7884850309189511,0.4912642121162124
8,10,10,0.8117317428467486,0.4691681504051449
11,10,10,0.8499352582608501,0.43935750536094864
